"xTime","mon","M","px1","px2","px3","px4","px5","px6","p1","p2","p3","p4","p5","p6","TDmy1","TDmy2","TDmy3","BSEDmy","BflDmy","GyzDmy","McDDmy","tBSE","tBfl","tGyz","tMcD","weight","members","workers","age"
1989.33333333333,1989.05,7750,2760,2013,1032,182,235,1528,61.1,66.2,73.5,92.9,66.7,92.9,1,0,0,0,0,0,0,0,0,0,0,7978,3.6,1.61,48.5
1989.41666666667,1989.06,7529,2636,2017,979,183,216,1497,61.1,66.4,73.5,92.8,66.7,92.8,1,0,0,0,0,0,0,0,0,0,0,7979,3.61,1.62,48.5
1989.5,1989.07,7736,2756,1972,915,164,220,1709,61,66.8,73.5,92.8,66.9,92.8,1,0,0,0,0,0,0,0,0,0,0,7988,3.62,1.62,48.6
1989.58333333333,1989.08,7739,2943,1959,913,156,238,1529,61,66.8,73.3,92.8,66.8,92.8,1,0,0,0,0,0,0,0,0,0,0,7973,3.61,1.6,48.6
1989.66666666667,1989.09,7796,2775,2065,1035,174,240,1508,61.1,66.8,73.1,92.6,66.8,92.6,1,0,0,0,0,0,0,0,0,0,0,7991,3.62,1.6,48.7
1989.75,1989.1,7908,2889,2131,1060,165,261,1402,61.2,66.8,73.3,92.6,66.8,92.6,1,0,0,0,0,0,0,0,0,0,0,7999,3.6,1.59,48.9
1989.83333333333,1989.11,7806,2898,2082,1028,164,255,1379,61.3,66.8,73.5,92.7,66.8,92.7,1,0,0,0,0,0,0,0,0,0,0,7978,3.6,1.59,48.9
1989.91666666667,1989.12,11586,4354,2206,1343,163,347,3173,61.5,66.7,73.4,92.5,66.8,92.5,1,0,0,0,0,0,0,0,0,0,0,7982,3.6,1.59,49
1990,1990.01,6693,2554,1830,929,147,240,993,61.7,66.7,73.8,92.5,66.9,92.5,1,0,0,0,0,0,0,0,0,0,0,7929,3.59,1.58,49
1990.08333333333,1990.02,6995,2582,1917,931,171,256,1138,61.7,66.6,73.7,92.4,67.1,92.4,1,0,0,0,0,0,0,0,0,0,0,7964,3.59,1.58,49.1
1990.16666666667,1990.03,7680,2908,2038,994,184,246,1311,61.7,66.7,73.8,92.6,67.1,92.6,1,0,0,0,0,0,0,0,0,0,0,7980,3.6,1.58,49.1
1990.25,1990.04,7666,2852,1996,998,178,230,1413,61.8,66.8,74,92.5,67.3,92.5,1,0,0,0,0,0,0,0,0,0,0,7965,3.57,1.61,49.4
1990.33333333333,1990.05,7838,2860,2060,1023,190,234,1470,62,67,74.5,92.6,67.7,92.6,1,0,0,0,0,0,0,0,0,0,0,7975,3.56,1.6,49.6
1990.41666666667,1990.06,7628,2753,1968,968,189,217,1533,62,67.7,74.3,96,67.8,96,1,0,0,0,0,0,0,0,0,0,0,7980,3.55,1.61,49.4
1990.5,1990.07,7959,2856,2005,923,171,235,1769,62.5,68.4,74.3,97,68.2,97,1,0,0,0,0,0,0,0,0,0,0,7982,3.56,1.61,49.4
1990.58333333333,1990.08,8039,3126,2008,890,168,223,1624,62.5,68.9,74.1,97.6,68.5,97.6,1,0,0,0,0,0,0,0,0,0,0,7982,3.54,1.61,49.5
1990.66666666667,1990.09,7944,2837,2096,1027,183,239,1563,62.6,69.5,74.7,98.1,68.8,98.1,1,0,0,0,0,0,0,0,0,0,0,7994,3.53,1.61,49.6
1990.75,1990.1,8110,2930,2138,1096,176,236,1535,62.7,69.3,75.2,98.3,68.8,98.3,1,0,0,0,0,0,0,0,0,0,0,7987,3.55,1.6,49.6
1990.83333333333,1990.11,7868,2850,2081,1050,164,239,1483,62.8,68.9,75.2,98.4,68.9,98.4,1,0,0,0,0,0,0,0,0,0,0,7985,3.56,1.62,49.6
1990.91666666667,1990.12,11700,4461,2285,1393,158,315,3089,63.2,68.5,75.4,98.8,68.9,98.8,1,0,0,0,0,0,0,0,0,0,0,7994,3.56,1.62,49.7
1991,1991.01,7041,2700,1861,959,159,239,1124,63.7,68.6,75.4,99,69,99,1,0,0,0,0,0,0,0,0,0,0,7934,3.57,1.62,49.8
1991.08333333333,1991.02,7295,2726,1931,1006,161,249,1221,63.9,68.5,75.4,99.2,69.2,99.2,1,0,0,0,0,0,0,0,0,0,0,7961,3.58,1.61,49.7
1991.16666666667,1991.03,8028,3125,2040,1031,183,231,1417,63.9,68.4,75.4,99.1,69.2,99.1,1,0,0,0,0,0,0,0,0,0,0,7988,3.58,1.61,49.7
1991.25,1991.04,7867,2919,1972,1024,184,223,1545,64,68.4,75.2,99.2,69.2,99.2,1,0,0,0,0,0,0,0,0,0,0,7995,3.57,1.64,49.8
1991.33333333333,1991.05,8071,2985,2010,1039,196,219,1621,64,68.8,75.8,99.3,69.5,99.3,1,0,0,0,0,0,0,0,0,0,0,7984,3.57,1.64,49.6
1991.41666666667,1991.06,7902,2927,1990,982,180,213,1610,64,69.6,75.6,99.2,69.8,99.2,1,0,0,0,0,0,0,0,0,0,0,7990,3.57,1.64,49.7
1991.5,1991.07,8006,2949,1951,922,172,229,1783,64.1,70.5,75.6,99.2,70.1,99.2,1,0,0,0,0,0,0,0,0,0,0,7979,3.57,1.65,49.5
1991.58333333333,1991.08,8258,3216,1988,938,182,256,1679,64,70.8,75.6,99.1,70.3,99.1,1,0,0,0,0,0,0,0,0,0,0,7956,3.57,1.65,49.7
1991.66666666667,1991.09,7994,2920,2038,1010,187,248,1593,64.3,70.8,75.7,99.1,70.4,99.1,1,0,0,0,0,0,0,0,0,0,0,7970,3.56,1.66,49.6
1991.75,1991.1,8199,2949,2116,1118,183,263,1570,64.5,70.4,75.8,99.1,70.4,99.1,1,0,0,0,0,0,0,0,0,0,0,7995,3.55,1.64,49.7
1991.83333333333,1991.11,7924,2866,2053,1076,168,276,1485,64.8,70.2,75.9,99.1,70.5,99.1,1,0,0,0,0,0,0,0,0,0,0,7975,3.55,1.64,49.8
1991.91666666667,1991.12,11923,4498,2187,1425,162,339,3312,64.8,70.2,75.8,99,70.5,99,1,0,0,0,0,0,0,0,0,0,0,7988,3.55,1.62,49.7
1992,1992.01,6997,2662,1835,986,162,244,1107,65.1,70.3,76.4,99.1,70.7,99.1,1,0,0,0,0,0,0,0,0,0,0,7912,3.54,1.61,49.7
1992.08333333333,1992.02,7698,2877,2005,1044,176,287,1309,65,70.4,76.3,99.1,70.7,99.1,1,0,0,0,0,0,0,0,0,0,0,7954,3.56,1.61,49.8
1992.16666666667,1992.03,7925,2984,2007,1037,184,276,1437,65.2,70.5,76.1,99,70.9,99,1,0,0,0,0,0,0,0,0,0,0,7952,3.55,1.61,49.9
1992.25,1992.04,7689,2749,1941,1046,189,224,1539,65.3,70.6,76.4,99.1,71.1,99.1,1,0,0,0,0,0,0,0,0,0,0,7975,3.54,1.63,49.7
1992.33333333333,1992.05,8167,2976,2046,1062,199,235,1649,65,70.6,76.5,98.9,70.9,98.9,1,0,0,0,0,0,0,0,0,0,0,7993,3.55,1.65,49.9
1992.41666666667,1992.06,7758,2790,1938,982,192,227,1629,65.2,70.4,76.7,99,70.8,99,1,0,0,0,0,0,0,0,0,0,0,7964,3.54,1.63,50.1
1992.5,1992.07,7905,2902,1925,927,185,233,1732,65.3,70.6,76.7,99.2,71,99.2,1,0,0,0,0,0,0,0,0,0,0,7982,3.53,1.63,50.2
1992.58333333333,1992.08,8056,3138,1943,902,183,260,1630,65.1,70.8,76.5,99.1,70.9,99.1,1,0,0,0,0,0,0,0,0,0,0,7952,3.52,1.63,50
1992.66666666667,1992.09,7786,2791,2043,997,182,232,1541,65.1,70.8,76.3,99.1,70.9,99.1,1,0,0,0,0,0,0,0,0,0,0,7956,3.5,1.62,50.2
1992.75,1992.1,8116,2937,2124,1067,189,260,1539,65.3,70.6,76.8,98.9,71.1,98.9,1,0,0,0,0,0,0,0,0,0,0,7970,3.51,1.62,50.1
1992.83333333333,1992.11,7928,2869,2053,1057,181,261,1505,65.3,70.5,76.7,98.8,70.9,98.8,1,0,0,0,0,0,0,0,0,0,0,7959,3.52,1.62,50.2
1992.91666666667,1992.12,11630,4424,2203,1379,156,350,3118,65.1,70.3,76.7,98.8,70.8,98.8,1,0,0,0,0,0,0,0,0,0,0,7971,3.52,1.62,50.3
1993,1993.01,6935,2648,1823,919,173,261,1111,65.5,70.6,77,98.8,71,98.8,1,0,0,0,0,0,0,0,0,0,0,7898,3.52,1.6,50.5
1993.08333333333,1993.02,7216,2694,1887,961,162,279,1234,65.6,70.4,76.7,98.5,70.9,98.5,1,0,0,0,0,0,0,0,0,0,0,7923,3.51,1.61,50.8
1993.16666666667,1993.03,7685,2850,1969,987,190,263,1426,65.3,70.5,76.8,97.8,70.8,97.8,1,0,0,0,0,0,0,0,0,0,0,7967,3.5,1.6,50.5
1993.25,1993.04,7467,2721,1894,977,186,219,1471,65.3,70.6,76.7,97.6,70.7,97.6,1,0,0,0,0,0,0,0,0,0,0,7961,3.49,1.61,50.6
1993.33333333333,1993.05,7655,2792,1920,965,185,241,1553,65.3,70.2,76.5,97.6,70.5,97.6,1,0,0,0,0,0,0,0,0,0,0,7976,3.48,1.61,50.6
1993.41666666667,1993.06,7374,2612,1886,947,188,225,1515,65.3,70.4,76.6,97.4,70.5,97.4,1,0,0,0,0,0,0,0,0,0,0,7964,3.49,1.61,50.2
1993.5,1993.07,7783,2674,1880,938,191,243,1857,65.3,70.2,76.2,97.4,70.4,97.4,1,0,0,0,0,0,0,0,0,0,0,7972,3.5,1.62,50.1
1993.58333333333,1993.08,7599,2869,1866,868,174,250,1572,65.2,70.2,76,97.2,70.3,97.2,1,0,0,0,0,0,0,0,0,0,0,7989,3.49,1.61,50.1
1993.66666666667,1993.09,7357,2605,1895,951,187,253,1466,65.5,70.2,76.1,97.1,70.3,97.1,1,0,0,0,0,0,0,0,0,0,0,7964,3.47,1.59,50.1
1993.75,1993.1,7700,2797,1960,1014,173,274,1481,65.4,69.8,75.8,96.9,70,96.9,1,0,0,0,0,0,0,0,0,0,0,7976,3.48,1.61,50
1993.83333333333,1993.11,7437,2665,1912,965,174,281,1441,65.4,69.6,76.1,96.8,70.1,96.8,1,0,0,0,0,0,0,0,0,0,0,7964,3.47,1.59,50.1
1993.91666666667,1993.12,11227,4174,2031,1308,166,381,3166,65.6,69.3,76,96.9,69.9,96.9,1,0,0,0,0,0,0,0,0,0,0,7993,3.49,1.59,50
1994,1994.01,6676,2555,1723,901,167,259,1072,65.7,69.4,75.8,97,69.8,97,1,0,0,0,0,0,0,0,0,0,0,7916,3.49,1.58,49.9
1994.08333333333,1994.02,6905,2481,1794,918,179,275,1259,65.6,69.3,75.8,97.1,69.7,97.1,1,0,0,0,0,0,0,0,0,0,0,7939,3.49,1.58,50
1994.16666666667,1994.03,7205,2645,1837,947,193,236,1347,65.7,69.1,75.8,97,69.6,97,1,0,0,0,0,0,0,0,0,0,0,7956,3.49,1.58,49.9
1994.25,1994.04,6925,2486,1743,885,185,213,1413,65.3,69,75.8,96.7,69.5,96.7,1,0,0,0,0,0,0,0,0,0,0,7956,3.47,1.59,50
1994.33333333333,1994.05,7271,2649,1774,930,191,220,1508,65.3,68.9,75.5,96.4,69.5,96.4,1,0,0,0,0,0,0,0,0,0,0,7951,3.46,1.6,49.9
1994.41666666667,1994.06,7025,2518,1742,886,186,213,1481,65.3,69,75.4,96.4,69.6,96.4,1,0,0,0,0,0,0,0,0,0,0,7973,3.45,1.6,50
1994.5,1994.07,7032,2558,1649,796,161,206,1663,65.3,68.8,75.3,96.5,69.4,96.5,1,0,0,0,0,0,0,0,0,0,0,7967,3.46,1.6,49.8
1994.58333333333,1994.08,7159,2790,1682,794,163,239,1491,65.3,69.1,75.3,96.3,69.4,96.3,1,0,0,0,0,0,0,0,0,0,0,7957,3.46,1.6,50
1994.66666666667,1994.09,7109,2587,1785,917,180,225,1416,65.3,69.5,75.4,96.2,69.7,96.2,1,0,0,0,0,0,0,0,0,0,0,7968,3.46,1.6,50.2
1994.75,1994.1,7437,2764,1852,970,167,258,1427,65.2,69.5,75.2,96.1,69.6,96.1,1,0,0,0,0,0,0,0,0,0,0,7974,3.47,1.61,50.4
1994.83333333333,1994.11,7257,2612,1858,967,155,273,1393,65.1,69.1,74.7,96.3,69.5,96.3,1,0,0,0,0,0,0,0,0,0,0,7984,3.46,1.6,50.1
1994.91666666667,1994.12,10845,4261,1974,1303,157,373,2777,65,69.1,75.1,96.3,69.4,96.3,1,0,0,0,0,0,0,0,0,0,0,7979,3.46,1.6,50.1
1995,1995.01,6445,2490,1660,854,145,252,1044,64.8,69.4,75.5,96.7,69.4,96.7,1,0,0,0,0,0,0,0,0,0,0,7792,3.44,1.6,50.6
1995.08333333333,1995.02,6682,2493,1729,876,161,250,1173,64.6,69.2,75,96.5,69.3,96.5,1,0,0,0,0,0,0,0,0,0,0,7847,3.44,1.6,50.6
1995.16666666667,1995.03,7112,2679,1770,902,183,237,1341,64.4,69.3,74.9,96.3,69,96.3,1,0,0,0,0,0,0,0,0,0,0,7896,3.43,1.58,50.8
1995.25,1995.04,7118,2550,1778,913,181,213,1483,64.4,69,74.5,96.7,69,96.7,1,0,0,0,0,0,0,0,0,0,0,7936,3.43,1.59,50.8
1995.33333333333,1995.05,7292,2614,1787,926,182,222,1561,64.5,69,74.5,96.6,69,96.6,1,0,0,0,0,0,0,0,0,0,0,7954,3.45,1.6,50.9
1995.41666666667,1995.06,7012,2464,1715,896,177,226,1536,64.4,69.1,74.6,96.4,69.3,96.4,1,0,0,0,0,0,0,0,0,0,0,7946,3.42,1.59,51.2
1995.5,1995.07,7320,2597,1696,815,157,217,1837,64.7,69.4,74,96.3,69.4,96.3,1,0,0,0,0,0,0,0,0,0,0,7983,3.43,1.58,51.1
1995.58333333333,1995.08,7228,2740,1692,794,159,228,1614,64.3,69.3,73.8,96.3,69.2,96.3,1,0,0,0,0,0,0,0,0,0,0,7942,3.42,1.57,51.2
1995.66666666667,1995.09,7163,2553,1787,925,174,226,1498,64.2,69.3,73.8,96.2,69.4,96.2,1,0,0,0,0,0,0,0,0,0,0,7954,3.41,1.57,51.3
1995.75,1995.1,7255,2688,1762,947,158,252,1447,64,69,74.3,96.1,69.4,96.1,1,0,0,0,0,0,0,0,0,0,0,7953,3.39,1.58,51.2
1995.83333333333,1995.11,7268,2610,1873,942,159,263,1421,64.1,69.2,73.9,96,69.7,96,1,0,0,0,0,0,0,0,0,0,0,7921,3.39,1.57,51.3
1995.91666666667,1995.12,10379,3905,1926,1231,140,329,2848,64.3,69.2,74.2,96.1,69.8,96.1,1,0,0,0,0,0,0,0,0,0,0,7951,3.38,1.58,51.4
1996,1996.01,6523,2488,1693,847,147,280,1068,64.5,69.6,74.6,95.9,69.9,95.9,1,0,0,0,0,0,0,0,0,0,0,7898,3.39,1.57,51.4
1996.08333333333,1996.02,6854,2480,1811,938,165,256,1203,64.5,69.6,74.6,96,69.9,96,1,0,0,0,0,0,0,0,0,0,0,7923,3.39,1.57,51.3
1996.16666666667,1996.03,7129,2574,1820,917,168,242,1408,64.7,69.8,75,95.9,70.1,95.9,1,0,0,0,0,0,0,0,0,0,0,7914,3.37,1.56,51.5
1996.25,1996.04,6671,2223,1788,914,159,195,1392,64.5,69.6,75.1,95.9,70.1,95.9,1,0,0,0,0,0,0,0,0,0,0,7915,3.34,1.55,51.6
1996.33333333333,1996.05,6849,2308,1795,901,163,219,1463,64.7,70,75.4,95.8,70.2,95.8,1,0,0,0,0,0,0,0,0,0,0,7922,3.34,1.54,51.4
1996.41666666667,1996.06,6849,2340,1801,874,157,184,1493,64.4,70,75.2,95.8,70.3,95.8,1,0,0,0,0,0,0,0,0,0,0,7915,3.34,1.53,51.4
1996.5,1996.07,6645,2148,1748,834,136,169,1610,64.6,70.6,75.2,95.5,70.5,95.5,1,0,0,0,0,0,0,0,0,0,0,7930,3.32,1.53,51.3
1996.58333333333,1996.08,6675,2268,1828,844,110,145,1480,64.9,71.1,75.5,95.3,70.6,95.3,1,0,0,0,0,0,0,0,0,0,0,7940,3.31,1.52,51.5
1996.66666666667,1996.09,6771,2248,1859,938,140,158,1427,64.9,71.4,75.6,96.2,70.8,96.2,1,0,0,0,0,0,0,0,0,0,0,7925,3.31,1.53,51.3
1996.75,1996.1,7132,2387,1955,1008,152,206,1424,64.9,71.4,75.7,96.8,71,96.8,1,0,0,0,0,0,0,0,0,0,0,7941,3.33,1.54,51.3
1996.83333333333,1996.11,7075,2354,1894,1009,151,238,1429,65,70.9,75.7,97.3,71.2,97.3,1,0,0,0,0,0,0,0,0,0,0,7941,3.33,1.54,51.6
1996.91666666667,1996.12,10107,3606,1988,1299,140,317,2757,64.9,70.9,76.3,97.4,71.5,97.4,1,0,0,0,0,0,0,0,0,0,0,7961,3.33,1.54,51.6
1997,1997.01,6607,2366,1794,956,142,234,1116,65.4,71.2,77.2,97.3,71.8,97.3,1,0,0,0,0,0,0,0,0,0,0,7890,3.34,1.54,51.6
1997.08333333333,1997.02,6647,2271,1826,941,159,235,1216,65.5,71.2,76.8,97.5,71.7,97.5,1,0,0,0,0,0,0,0,0,0,0,7904,3.36,1.53,51.5
1997.16666666667,1997.03,7216,2525,1909,988,160,215,1419,65.3,71.1,76.6,98,71.7,98,1,0,0,0,0,0,0,0,0,0,0,7933,3.35,1.54,51.7
1997.25,1997.04,7002,2402,1845,969,172,188,1426,67.3,74,78.4,100,73.7,100,1,1,0,0,0,0,0,0,0,0,0,7927,3.35,1.56,51.7
1997.33333333333,1997.05,7395,2495,1941,993,171,214,1581,67.6,74.5,78.4,100.2,74.1,100.2,1,1,0,0,0,0,0,0,0,0,0,7952,3.35,1.54,51.6
1997.41666666667,1997.06,7091,2338,1855,910,168,188,1632,67.6,74.9,78.2,100.3,74.1,100.3,1,1,0,0,0,0,0,0,0,0,0,7934,3.34,1.54,51.6
1997.5,1997.07,7381,2485,1864,872,159,201,1801,67.9,75.4,78.4,100.3,74.2,100.3,1,1,0,0,0,0,0,0,0,0,0,7926,3.35,1.54,51.7
1997.58333333333,1997.08,7353,2681,1870,852,156,222,1571,68.1,75.9,77.8,100.5,74.2,100.5,1,1,0,0,0,0,0,0,0,0,0,7942,3.34,1.54,51.7
1997.66666666667,1997.09,7065,2345,1948,927,171,196,1479,68.2,75.9,78,100.5,74.5,100.5,1,1,0,0,0,0,0,0,0,0,0,7939,3.33,1.53,51.5
1997.75,1997.1,7311,2486,1975,999,169,246,1435,68.1,75.4,77.9,100.5,74.4,100.5,1,1,0,0,0,0,0,0,0,0,0,7958,3.33,1.53,51.5
1997.83333333333,1997.11,7281,2516,1960,980,159,236,1431,68.1,75,77.8,100.3,74.1,100.3,1,1,0,0,0,0,0,0,0,0,0,7958,3.32,1.53,51.5
1997.91666666667,1997.12,10301,3723,2091,1267,149,317,2754,68.3,74.8,78.6,100.3,74.2,100.3,1,1,0,0,0,0,0,0,0,0,0,7962,3.33,1.53,51.5
1998,1998.01,6667,2337,1844,926,153,244,1163,68.3,75,78.8,100.4,74.5,100.4,1,1,0,0,0,0,0,0,0,0,0,7907,3.34,1.52,51.5
1998.08333333333,1998.02,6514,2223,1794,909,159,233,1198,68.2,75,78.9,100.3,74.3,100.3,1,1,0,0,0,0,0,0,0,0,0,7924,3.35,1.53,51.8
1998.16666666667,1998.03,7096,2413,1932,949,173,230,1399,68.3,75.1,78.9,99.9,74.3,99.9,1,1,0,0,0,0,0,0,0,0,0,7938,3.35,1.54,51.9
1998.25,1998.04,6774,2273,1805,894,166,191,1444,68.5,74.8,78.5,99.8,74.2,99.8,1,1,0,0,0,0,0,0,0,0,0,7956,3.32,1.53,51.9
1998.33333333333,1998.05,7125,2397,1862,887,179,216,1583,68.2,74.9,78.7,99.8,74.3,99.8,1,1,0,0,0,0,0,0,0,0,0,7950,3.32,1.53,52.1
1998.41666666667,1998.06,6885,2243,1875,849,171,203,1545,68.1,75,78.5,100,74.2,100,1,1,0,0,0,0,0,0,0,0,0,7955,3.3,1.54,52.1
1998.5,1998.07,7061,2310,1816,809,156,203,1766,68.2,75.3,78.2,99.7,74.2,99.7,1,1,0,0,0,0,0,0,0,0,0,7938,3.29,1.52,52.3
1998.58333333333,1998.08,7289,2523,1867,830,166,253,1650,67.9,75.4,78.5,99.7,74.2,99.7,1,1,0,0,0,0,0,0,0,0,0,7931,3.3,1.52,52.3
1998.66666666667,1998.09,6814,2155,1919,897,170,218,1454,68,75.6,78.7,99.4,74.2,99.4,1,1,0,0,0,0,0,0,0,0,0,7941,3.29,1.51,52.4
1998.75,1998.1,7100,2279,1998,974,168,243,1437,68.1,75.4,79,99.2,74.2,99.2,1,1,0,0,0,0,0,0,0,0,0,7943,3.3,1.52,52.3
1998.83333333333,1998.11,6948,2277,1909,948,152,255,1405,68.4,75.3,79.2,99.3,74.4,99.3,1,1,0,0,0,0,0,0,0,0,0,7937,3.31,1.52,52.2
1998.91666666667,1998.12,9917,3466,1975,1269,145,351,2711,68.2,75,79.6,99.4,74.4,99.4,1,1,0,0,0,0,0,0,0,0,0,7966,3.29,1.49,52.2
1999,1999.01,6552,2237,1846,925,142,258,1144,68.4,75.1,79.4,99.4,74.4,99.4,1,1,0,0,0,0,0,0,0,0,0,7886,3.3,1.49,51.9
1999.08333333333,1999.02,6506,2096,1853,935,155,254,1212,68.5,75,79.5,99.5,74.5,99.5,1,1,0,0,0,0,0,0,0,0,0,7928,3.29,1.47,51.9
1999.16666666667,1999.03,6842,2252,1894,935,165,228,1368,68.6,74.7,79.5,99.5,74.4,99.5,1,1,0,0,0,0,0,0,0,0,0,7958,3.3,1.48,52
1999.25,1999.04,6657,2126,1801,915,171,215,1429,68.3,74.5,79.4,99.3,73.9,99.3,1,1,0,0,0,0,0,0,0,0,0,7958,3.27,1.49,52.1
1999.33333333333,1999.05,7035,2302,1874,908,161,222,1568,68.3,74.6,79.5,99.5,73.8,99.5,1,1,0,0,0,0,0,0,0,0,0,7944,3.29,1.5,52.1
1999.41666666667,1999.06,6783,2168,1861,860,166,192,1536,68.3,74.7,79.3,99.3,73.5,99.3,1,1,0,0,0,0,0,0,0,0,0,7929,3.3,1.5,52.2
1999.5,1999.07,6960,2231,1824,803,154,194,1754,68.3,74.7,79,99.3,73.5,99.3,1,1,0,0,0,0,0,0,0,0,0,7915,3.31,1.51,52.2
1999.58333333333,1999.08,6946,2412,1820,790,151,225,1549,68.1,74.9,79.3,99.2,73.6,99.2,1,1,0,0,0,0,0,0,0,0,0,7895,3.3,1.51,52.2
1999.66666666667,1999.09,6634,2152,1825,883,162,196,1416,67.8,74.7,78.8,99.1,73.6,99.1,1,1,0,0,0,0,0,0,0,0,0,7860,3.3,1.51,52
1999.75,1999.1,6894,2260,1920,937,154,239,1383,67.8,74.7,78.7,98.9,73.3,98.9,1,1,0,0,0,0,0,0,0,0,0,7873,3.3,1.49,52.3
1999.83333333333,1999.11,6699,2141,1847,918,159,244,1389,67.8,74.5,79.1,98.8,72.9,98.8,1,1,0,0,0,0,0,0,0,0,0,7827,3.29,1.48,52.2
1999.91666666667,1999.12,9664,3265,1986,1234,145,349,2685,67.9,74.3,79.3,98.5,73,98.5,1,1,0,0,0,0,0,0,0,0,0,7834,3.3,1.49,52.1
2000,2000.01,6229,2087,1760,895,152,250,1085,68.1,74.6,78.7,98.6,73.1,98.6,1,1,0,0,0,0,0,0,0,0,0,7887,3.32,1.51,52.4
2000.08333333333,2000.02,6449,2090,1852,907,162,231,1208,67.9,74.2,78.8,98.4,73,98.4,1,1,0,0,0,0,0,0,0,0,0,7942,3.32,1.51,52.6
2000.16666666667,2000.03,6483,2121,1799,885,161,204,1314,67.8,74,78.4,98.2,72.9,98.2,1,1,0,0,0,0,0,0,0,0,0,7934,3.32,1.51,52.7
2000.25,2000.04,6485,2113,1760,849,165,195,1404,67.6,73.8,78.8,98.3,72.6,98.3,1,1,0,0,0,0,0,0,0,0,0,7922,3.32,1.52,52.6
2000.33333333333,2000.05,6655,2182,1772,860,164,191,1487,67.4,73.8,78.4,98.2,72.3,98.2,1,1,0,0,0,0,0,0,0,0,0,7928,3.31,1.53,52.7
2000.41666666667,2000.06,6419,2013,1781,824,170,178,1454,67.7,74,78.4,98.2,72.3,98.2,1,1,0,0,0,0,0,0,0,0,0,7917,3.31,1.53,52.6
2000.5,2000.07,6603,2085,1761,779,155,192,1631,67.9,74.1,78.2,98.3,72.3,98.3,1,1,0,0,0,0,0,0,0,0,0,7907,3.31,1.52,52.7
2000.58333333333,2000.08,6678,2210,1759,782,158,237,1532,68.4,74.3,78.6,98.1,72.5,98.1,1,1,0,0,0,0,0,0,0,0,0,7908,3.31,1.52,52.9
2000.66666666667,2000.09,6434,1983,1775,888,161,223,1404,68.3,74.6,78.1,98.2,72.5,98.2,1,1,0,0,0,0,0,0,0,0,0,7917,3.31,1.51,52.8
2000.75,2000.1,6665,2083,1885,900,153,248,1396,68.4,74.3,77.9,97.9,72.5,97.9,1,1,0,0,0,0,0,0,0,0,0,7937,3.3,1.52,53
2000.83333333333,2000.11,6575,2018,1855,905,145,245,1407,68.3,74.3,78.2,98.2,72.5,98.2,1,1,0,0,0,0,0,0,0,0,0,7914,3.3,1.53,53.2
2000.91666666667,2000.12,9463,3167,1970,1199,132,339,2655,68.3,74.2,78.1,97.8,72.5,97.8,1,1,0,0,0,0,0,0,0,0,0,7933,3.29,1.52,53.2
2001,2001.01,6241,2073,1763,880,134,264,1127,68.1,73.8,78.4,97.8,72.2,97.8,1,1,0,0,0,0,0,0,0,0,0,7888,3.29,1.51,53.3
2001.08333333333,2001.02,5907,1843,1717,867,125,238,1117,68.4,73.7,78.7,97.9,72.3,97.9,1,1,0,0,0,0,0,0,0,0,0,7887,3.29,1.51,53.4
2001.16666666667,2001.03,6273,1969,1803,847,151,220,1282,68.1,73.8,78.7,98,72.1,98,1,1,0,0,0,0,0,0,0,0,0,7907,3.29,1.51,53.4
2001.25,2001.04,6035,1886,1671,822,153,204,1298,68.1,74,78.3,98,72.1,98,1,1,0,0,0,0,0,0,0,0,0,7927,3.29,1.52,53.5
2001.33333333333,2001.05,6417,2027,1785,817,159,193,1435,68.4,73.9,78.5,98,72.2,98,1,1,0,0,0,0,0,0,0,0,0,7948,3.28,1.5,53.6
2001.41666666667,2001.06,6209,1889,1740,815,156,183,1427,68.3,73.9,78.8,97.9,72.3,97.9,1,1,0,0,0,0,0,0,0,0,0,7924,3.28,1.53,53.6
2001.5,2001.07,6420,2037,1741,707,148,196,1591,68.1,74.2,79,98.1,72.5,98.1,1,1,0,0,0,0,0,0,0,0,0,7907,3.28,1.52,53.7
2001.58333333333,2001.08,6687,2181,1795,749,151,253,1559,68.2,74.4,78.8,98.1,72.6,98.1,1,1,0,0,0,0,0,0,0,0,0,7909,3.28,1.51,53.6
2001.66666666667,2001.09,6033,1584,1876,904,134,184,1351,68.2,74.4,79.3,98,72.9,98,1,1,0,1,0,0,0,1,0,0,0,7910,3.28,1.51,53.7
2001.75,2001.1,5540,855,2134,1055,77,146,1271,67.4,74.5,79.3,98.1,72.6,98.1,1,1,0,1,0,0,0,2,0,0,0,7908,3.28,1.49,53.6
2001.83333333333,2001.11,5715,1054,2096,1030,89,150,1296,67.1,74.9,79.9,97.9,72.3,97.9,1,1,0,1,0,0,0,3,0,0,0,7914,3.28,1.49,53.6
2001.91666666667,2001.12,7886,1759,2274,1380,86,213,2175,66.7,74.9,81.4,98,72.3,98,1,1,0,1,0,0,0,4,0,0,0,7924,3.28,1.48,53.7
2002,2002.01,5659,1389,1970,991,93,169,1047,67.1,75.5,83.4,98,72.9,98,1,1,0,1,0,0,0,5,0,0,0,7857,3.26,1.48,53.6
2002.08333333333,2002.02,5414,1261,1909,936,102,159,1047,66.9,75.7,83,98.1,73,98.1,1,1,0,1,0,0,0,6,0,0,0,7877,3.25,1.45,53.8
